round,agent_id,move,payoff,q_cooperate,q_defect
75,1,defect,1.631578947368421,,
75,2,cooperate,0.631578947368421,,
75,3,defect,1.4210526315789473,,
75,4,cooperate,0.9473684210526315,,
75,5,defect,1.8421052631578947,,
75,6,defect,2.263157894736842,,
75,7,cooperate,0.3157894736842105,,
75,8,cooperate,0.15789473684210525,,
75,9,cooperate,0.47368421052631576,,
75,10,defect,1.2105263157894737,,
75,11,defect,1.631578947368421,,
75,12,defect,1.2105263157894737,,
75,13,cooperate,0.15789473684210525,,
75,14,cooperate,0.47368421052631576,3.952152602746123,7.5879115579079235
75,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
75,16,defect,1.0,4.210481687915202,7.232464214544486
75,17,cooperate,0.3157894736842105,4.27393650269984,7.73626465918886
75,18,cooperate,0.15789473684210525,,
75,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
76,0,cooperate,0.7894736842105263,,
76,1,cooperate,0.3157894736842105,,
76,2,defect,1.631578947368421,,
76,3,defect,1.631578947368421,,
76,4,cooperate,0.7894736842105263,,
76,5,defect,1.8421052631578947,,
76,6,defect,2.052631578947368,,
76,7,defect,1.4210526315789473,,
76,8,defect,1.4210526315789473,,
76,9,defect,1.4210526315789473,,
76,10,defect,1.4210526315789473,,
76,11,cooperate,0.631578947368421,,
76,12,cooperate,0.3157894736842105,,
76,13,cooperate,0.3157894736842105,,
76,14,cooperate,0.3157894736842105,3.952152602746123,7.5879115579079235
76,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
76,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
76,17,cooperate,0.3157894736842105,4.27393650269984,7.73626465918886
76,18,cooperate,0.0,,
76,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
77,0,defect,1.8421052631578947,,
77,1,defect,1.631578947368421,,
77,2,defect,1.4210526315789473,,
77,3,defect,1.2105263157894737,,
77,4,cooperate,0.3157894736842105,,
77,5,defect,1.2105263157894737,,
77,6,cooperate,0.3157894736842105,,
77,7,defect,1.631578947368421,,
77,8,cooperate,0.15789473684210525,,
77,9,defect,1.0,,
77,10,defect,1.2105263157894737,,
77,11,cooperate,0.47368421052631576,,
77,12,defect,1.2105263157894737,,
77,13,defect,1.631578947368421,,
77,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
77,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
77,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
77,17,cooperate,0.3157894736842105,4.27393650269984,7.73626465918886
77,18,defect,1.2105263157894737,,
77,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
78,0,cooperate,0.7894736842105263,,
78,1,cooperate,0.47368421052631576,,
78,2,defect,1.631578947368421,,
78,3,cooperate,0.15789473684210525,,
78,4,cooperate,0.47368421052631576,,
78,5,defect,1.8421052631578947,,
78,6,defect,1.8421052631578947,,
78,7,defect,1.2105263157894737,,
78,8,cooperate,0.3157894736842105,,
78,9,cooperate,0.15789473684210525,,
78,10,defect,1.4210526315789473,,
78,11,defect,1.631578947368421,,
78,12,defect,1.2105263157894737,,
78,13,cooperate,0.15789473684210525,,
78,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
78,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
78,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
78,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
78,18,defect,1.4210526315789473,,
78,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
79,0,defect,2.263157894736842,,
79,1,cooperate,0.3157894736842105,,
79,2,cooperate,0.3157894736842105,,
79,3,defect,1.0,,
79,4,cooperate,0.3157894736842105,,
79,5,defect,2.052631578947368,,
79,6,defect,1.4210526315789473,,
79,7,defect,1.2105263157894737,,
79,8,defect,1.2105263157894737,,
79,9,cooperate,0.15789473684210525,,
79,10,cooperate,0.15789473684210525,,
79,11,defect,1.2105263157894737,,
79,12,cooperate,0.0,,
79,13,defect,1.2105263157894737,,
79,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
79,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
79,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
79,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
79,18,defect,1.2105263157894737,,
79,19,defect,1.0,3.694140969503111,7.090746810532353
80,0,defect,2.263157894736842,,
80,1,cooperate,0.47368421052631576,,
80,2,cooperate,0.15789473684210525,,
80,3,cooperate,0.0,,
80,4,cooperate,0.47368421052631576,,
80,5,defect,1.8421052631578947,,
80,6,defect,1.8421052631578947,,
80,7,cooperate,0.15789473684210525,,
80,8,cooperate,0.15789473684210525,,
80,9,defect,1.2105263157894737,,
80,10,cooperate,0.15789473684210525,,
80,11,defect,1.2105263157894737,,
80,12,defect,1.0,,
80,13,defect,1.2105263157894737,,
80,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
80,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
80,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
80,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
80,18,defect,1.2105263157894737,,
80,19,defect,1.0,3.694140969503111,7.090746810532353
81,0,cooperate,1.4210526315789473,,
81,1,cooperate,0.7894736842105263,,
81,2,cooperate,0.631578947368421,,
81,3,cooperate,0.15789473684210525,,
81,4,cooperate,0.631578947368421,,
81,5,defect,2.473684210526316,,
81,6,cooperate,0.9473684210526315,,
81,7,cooperate,0.3157894736842105,,
81,8,cooperate,0.47368421052631576,,
81,9,cooperate,0.3157894736842105,,
81,10,defect,1.4210526315789473,,
81,11,defect,2.052631578947368,,
81,12,cooperate,0.15789473684210525,,
81,13,defect,1.4210526315789473,,
81,14,defect,1.631578947368421,3.952152602746123,7.5879115579079235
81,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
81,16,cooperate,0.3157894736842105,4.210481687915202,7.232464214544486
81,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
81,18,defect,1.631578947368421,,
81,19,cooperate,0.15789473684210525,3.694140969503111,7.090746810532353
82,0,defect,2.263157894736842,,
82,1,defect,1.631578947368421,,
82,2,defect,1.4210526315789473,,
82,3,cooperate,0.3157894736842105,,
82,4,defect,1.4210526315789473,,
82,5,defect,1.4210526315789473,,
82,6,cooperate,0.631578947368421,,
82,7,defect,1.4210526315789473,,
82,8,cooperate,0.15789473684210525,,
82,9,cooperate,0.15789473684210525,,
82,10,cooperate,0.0,,
82,11,cooperate,0.631578947368421,,
82,12,defect,1.2105263157894737,,
82,13,cooperate,0.3157894736842105,,
82,14,defect,1.0,3.952152602746123,7.5879115579079235
82,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
82,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
82,17,cooperate,0.15789473684210525,4.27393650269984,7.73626465918886
82,18,cooperate,0.47368421052631576,,
82,19,defect,1.0,3.694140969503111,7.090746810532353
83,0,defect,1.8421052631578947,,
83,1,cooperate,0.15789473684210525,,
83,2,defect,1.2105263157894737,,
83,3,defect,1.4210526315789473,,
83,4,defect,1.4210526315789473,,
83,5,defect,1.631578947368421,,
83,6,defect,1.8421052631578947,,
83,7,defect,1.0,,
83,8,defect,1.2105263157894737,,
83,9,cooperate,0.15789473684210525,,
83,10,cooperate,0.15789473684210525,,
83,11,cooperate,0.15789473684210525,,
83,12,defect,1.2105263157894737,,
83,13,cooperate,0.15789473684210525,,
83,14,defect,1.0,3.952152602746123,7.5879115579079235
83,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
83,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
83,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
83,18,cooperate,0.15789473684210525,,
83,19,defect,1.0,3.694140969503111,7.090746810532353
84,0,cooperate,1.1052631578947367,,
84,1,cooperate,0.9473684210526315,,
84,2,defect,1.631578947368421,,
84,3,cooperate,0.3157894736842105,,
84,4,cooperate,0.47368421052631576,,
84,5,cooperate,0.631578947368421,,
84,6,cooperate,0.631578947368421,,
84,7,defect,1.631578947368421,,
84,8,cooperate,0.47368421052631576,,
84,9,defect,1.631578947368421,,
84,10,cooperate,0.47368421052631576,,
84,11,defect,1.631578947368421,,
84,12,defect,1.4210526315789473,,
84,13,defect,1.4210526315789473,,
84,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
84,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
84,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
84,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
84,18,cooperate,0.3157894736842105,,
84,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
85,0,defect,2.263157894736842,,
85,1,cooperate,0.3157894736842105,,
85,2,cooperate,0.3157894736842105,,
85,3,defect,1.4210526315789473,,
85,4,defect,1.631578947368421,,
85,5,defect,1.631578947368421,,
85,6,cooperate,0.9473684210526315,,
85,7,cooperate,0.15789473684210525,,
85,8,cooperate,0.3157894736842105,,
85,9,cooperate,0.3157894736842105,,
85,10,defect,1.2105263157894737,,
85,11,cooperate,0.15789473684210525,,
85,12,defect,1.2105263157894737,,
85,13,defect,1.4210526315789473,,
85,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
85,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
85,16,defect,1.631578947368421,4.210481687915202,7.232464214544486
85,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
85,18,cooperate,0.3157894736842105,,
85,19,defect,1.0,3.694140969503111,7.090746810532353
86,0,defect,2.473684210526316,,
86,1,defect,1.4210526315789473,,
86,2,cooperate,0.631578947368421,,
86,3,cooperate,0.0,,
86,4,cooperate,0.631578947368421,,
86,5,defect,1.8421052631578947,,
86,6,cooperate,0.47368421052631576,,
86,7,cooperate,0.3157894736842105,,
86,8,defect,1.2105263157894737,,
86,9,cooperate,0.15789473684210525,,
86,10,defect,1.0,,
86,11,defect,1.8421052631578947,,
86,12,cooperate,0.0,,
86,13,cooperate,0.3157894736842105,,
86,14,cooperate,0.3157894736842105,3.952152602746123,7.5879115579079235
86,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
86,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
86,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
86,18,defect,1.631578947368421,,
86,19,defect,1.0,3.694140969503111,7.090746810532353
87,0,defect,2.052631578947368,,
87,1,cooperate,0.3157894736842105,,
87,2,defect,1.2105263157894737,,
87,3,cooperate,0.3157894736842105,,
87,4,cooperate,0.3157894736842105,,
87,5,defect,1.4210526315789473,,
87,6,defect,1.8421052631578947,,
87,7,defect,1.4210526315789473,,
87,8,cooperate,0.15789473684210525,,
87,9,defect,1.2105263157894737,,
87,10,defect,1.2105263157894737,,
87,11,cooperate,0.3157894736842105,,
87,12,defect,1.2105263157894737,,
87,13,defect,1.4210526315789473,,
87,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
87,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
87,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
87,17,cooperate,0.3157894736842105,4.27393650269984,7.73626465918886
87,18,cooperate,0.15789473684210525,,
87,19,defect,1.0,3.694140969503111,7.090746810532353
88,0,cooperate,0.47368421052631576,,
88,1,defect,1.4210526315789473,,
88,2,defect,1.631578947368421,,
88,3,cooperate,0.15789473684210525,,
88,4,defect,1.4210526315789473,,
88,5,defect,1.4210526315789473,,
88,6,cooperate,0.3157894736842105,,
88,7,defect,1.2105263157894737,,
88,8,defect,1.4210526315789473,,
88,9,cooperate,0.15789473684210525,,
88,10,defect,1.2105263157894737,,
88,11,defect,1.8421052631578947,,
88,12,defect,1.2105263157894737,,
88,13,cooperate,0.15789473684210525,,
88,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
88,15,defect,1.0,3.6566889381367242,7.802249676477665
88,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
88,17,defect,1.0,4.27393650269984,7.73626465918886
88,18,defect,1.631578947368421,,
88,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
89,0,defect,1.631578947368421,,
89,1,defect,1.4210526315789473,,
89,2,defect,1.2105263157894737,,
89,3,defect,1.4210526315789473,,
89,4,defect,1.4210526315789473,,
89,5,defect,1.2105263157894737,,
89,6,cooperate,0.7894736842105263,,
89,7,cooperate,0.15789473684210525,,
89,8,cooperate,0.15789473684210525,,
89,9,defect,1.2105263157894737,,
89,10,defect,1.0,,
89,11,cooperate,0.3157894736842105,,
89,12,defect,1.2105263157894737,,
89,13,cooperate,0.3157894736842105,,
89,14,defect,1.0,3.952152602746123,7.5879115579079235
89,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
89,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
89,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
89,18,cooperate,0.15789473684210525,,
89,19,defect,1.0,3.694140969503111,7.090746810532353
90,0,defect,2.263157894736842,,
90,1,cooperate,0.47368421052631576,,
90,2,defect,1.2105263157894737,,
90,3,cooperate,0.15789473684210525,,
90,4,cooperate,0.15789473684210525,,
90,5,defect,1.631578947368421,,
90,6,defect,1.8421052631578947,,
90,7,defect,1.2105263157894737,,
90,8,cooperate,0.15789473684210525,,
90,9,defect,1.0,,
90,10,defect,1.2105263157894737,,
90,11,cooperate,0.3157894736842105,,
90,12,defect,1.2105263157894737,,
90,13,defect,1.4210526315789473,,
90,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
90,15,defect,1.631578947368421,3.6566889381367242,7.802249676477665
90,16,cooperate,0.3157894736842105,4.210481687915202,7.232464214544486
90,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
90,18,defect,1.2105263157894737,,
90,19,cooperate,0.0,3.694140969503111,7.090746810532353
91,0,cooperate,1.263157894736842,,
91,1,defect,1.8421052631578947,,
91,2,cooperate,0.47368421052631576,,
91,3,cooperate,0.47368421052631576,,
91,4,defect,2.052631578947368,,
91,5,cooperate,0.3157894736842105,,
91,6,cooperate,0.9473684210526315,,
91,7,defect,1.4210526315789473,,
91,8,cooperate,0.3157894736842105,,
91,9,defect,1.8421052631578947,,
91,10,defect,1.4210526315789473,,
91,11,cooperate,0.7894736842105263,,
91,12,cooperate,0.47368421052631576,,
91,13,cooperate,0.3157894736842105,,
91,14,cooperate,0.3157894736842105,3.952152602746123,7.5879115579079235
91,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
91,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
91,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
91,18,cooperate,0.3157894736842105,,
91,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
92,0,cooperate,0.9473684210526315,,
92,1,cooperate,0.631578947368421,,
92,2,cooperate,0.3157894736842105,,
92,3,defect,1.4210526315789473,,
92,4,defect,2.052631578947368,,
92,5,cooperate,0.47368421052631576,,
92,6,cooperate,0.7894736842105263,,
92,7,defect,1.4210526315789473,,
92,8,defect,1.631578947368421,,
92,9,defect,1.631578947368421,,
92,10,cooperate,0.47368421052631576,,
92,11,cooperate,0.47368421052631576,,
92,12,defect,1.631578947368421,,
92,13,cooperate,0.3157894736842105,,
92,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
92,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
92,16,defect,1.631578947368421,4.210481687915202,7.232464214544486
92,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
92,18,defect,1.2105263157894737,,
92,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
93,0,defect,2.263157894736842,,
93,1,defect,1.631578947368421,,
93,2,cooperate,0.3157894736842105,,
93,3,cooperate,0.15789473684210525,,
93,4,cooperate,0.47368421052631576,,
93,5,cooperate,0.631578947368421,,
93,6,defect,1.631578947368421,,
93,7,cooperate,0.3157894736842105,,
93,8,defect,1.0,,
93,9,cooperate,0.47368421052631576,,
93,10,cooperate,0.15789473684210525,,
93,11,defect,1.2105263157894737,,
93,12,defect,1.2105263157894737,,
93,13,defect,1.2105263157894737,,
93,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
93,15,defect,1.4210526315789473,3.6566889381367242,7.802249676477665
93,16,defect,1.0,4.210481687915202,7.232464214544486
93,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
93,18,cooperate,0.3157894736842105,,
93,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
94,0,defect,2.6842105263157894,,
94,1,defect,2.052631578947368,,
94,2,cooperate,0.3157894736842105,,
94,3,defect,1.2105263157894737,,
94,4,cooperate,0.631578947368421,,
94,5,cooperate,0.47368421052631576,,
94,6,defect,2.052631578947368,,
94,7,defect,1.4210526315789473,,
94,8,cooperate,0.0,,
94,9,defect,1.4210526315789473,,
94,10,cooperate,0.15789473684210525,,
94,11,cooperate,0.47368421052631576,,
94,12,cooperate,0.3157894736842105,,
94,13,cooperate,0.3157894736842105,,
94,14,cooperate,0.3157894736842105,3.952152602746123,7.5879115579079235
94,15,defect,1.631578947368421,3.6566889381367242,7.802249676477665
94,16,cooperate,0.15789473684210525,4.210481687915202,7.232464214544486
94,17,defect,1.4210526315789473,4.27393650269984,7.73626465918886
94,18,defect,1.0,,
94,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
95,0,defect,1.631578947368421,,
95,1,defect,1.631578947368421,,
95,2,defect,1.4210526315789473,,
95,3,defect,1.0,,
95,4,cooperate,0.3157894736842105,,
95,5,defect,1.2105263157894737,,
95,6,cooperate,0.3157894736842105,,
95,7,defect,1.631578947368421,,
95,8,cooperate,0.15789473684210525,,
95,9,defect,1.0,,
95,10,defect,1.0,,
95,11,defect,1.631578947368421,,
95,12,defect,1.0,,
95,13,cooperate,0.3157894736842105,,
95,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
95,15,defect,1.2105263157894737,3.6566889381367242,7.802249676477665
95,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
95,17,cooperate,0.15789473684210525,4.27393650269984,7.73626465918886
95,18,defect,1.2105263157894737,,
95,19,defect,1.0,3.694140969503111,7.090746810532353
96,0,cooperate,1.263157894736842,,
96,1,cooperate,0.631578947368421,,
96,2,cooperate,0.47368421052631576,,
96,3,cooperate,0.3157894736842105,,
96,4,defect,2.052631578947368,,
96,5,defect,1.8421052631578947,,
96,6,cooperate,1.1052631578947367,,
96,7,defect,1.2105263157894737,,
96,8,cooperate,0.47368421052631576,,
96,9,cooperate,0.3157894736842105,,
96,10,defect,1.631578947368421,,
96,11,cooperate,0.9473684210526315,,
96,12,defect,1.4210526315789473,,
96,13,cooperate,0.3157894736842105,,
96,14,defect,1.4210526315789473,3.952152602746123,7.5879115579079235
96,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
96,16,cooperate,0.47368421052631576,4.210481687915202,7.232464214544486
96,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
96,18,defect,1.631578947368421,,
96,19,cooperate,0.3157894736842105,3.694140969503111,7.090746810532353
97,0,cooperate,0.3157894736842105,,
97,1,cooperate,0.3157894736842105,,
97,2,defect,1.4210526315789473,,
97,3,defect,1.4210526315789473,,
97,4,defect,1.8421052631578947,,
97,5,defect,1.631578947368421,,
97,6,cooperate,0.7894736842105263,,
97,7,cooperate,0.15789473684210525,,
97,8,defect,1.631578947368421,,
97,9,defect,1.4210526315789473,,
97,10,defect,1.4210526315789473,,
97,11,defect,1.631578947368421,,
97,12,defect,1.2105263157894737,,
97,13,cooperate,0.15789473684210525,,
97,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
97,15,defect,1.0,3.6566889381367242,7.802249676477665
97,16,defect,1.4210526315789473,4.210481687915202,7.232464214544486
97,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
97,18,cooperate,0.15789473684210525,,
97,19,defect,1.2105263157894737,3.694140969503111,7.090746810532353
98,0,cooperate,0.9473684210526315,,
98,1,defect,2.052631578947368,,
98,2,cooperate,0.47368421052631576,,
98,3,cooperate,0.15789473684210525,,
98,4,cooperate,0.7894736842105263,,
98,5,cooperate,0.47368421052631576,,
98,6,cooperate,0.47368421052631576,,
98,7,defect,1.631578947368421,,
98,8,defect,1.4210526315789473,,
98,9,defect,1.631578947368421,,
98,10,cooperate,0.47368421052631576,,
98,11,defect,2.052631578947368,,
98,12,defect,1.4210526315789473,,
98,13,cooperate,0.3157894736842105,,
98,14,defect,1.631578947368421,3.952152602746123,7.5879115579079235
98,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
98,16,defect,1.2105263157894737,4.210481687915202,7.232464214544486
98,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
98,18,defect,1.4210526315789473,,
98,19,defect,1.631578947368421,3.694140969503111,7.090746810532353
99,0,defect,2.6842105263157894,,
99,1,cooperate,0.9473684210526315,,
99,2,defect,1.631578947368421,,
99,3,defect,1.0,,
99,4,cooperate,0.631578947368421,,
99,5,cooperate,0.7894736842105263,,
99,6,cooperate,0.631578947368421,,
99,7,defect,1.631578947368421,,
99,8,cooperate,0.3157894736842105,,
99,9,cooperate,0.15789473684210525,,
99,10,cooperate,0.47368421052631576,,
99,11,defect,2.052631578947368,,
99,12,cooperate,0.15789473684210525,,
99,13,cooperate,0.3157894736842105,,
99,14,defect,1.2105263157894737,3.952152602746123,7.5879115579079235
99,15,cooperate,0.3157894736842105,3.6566889381367242,7.802249676477665
99,16,cooperate,0.3157894736842105,4.210481687915202,7.232464214544486
99,17,defect,1.2105263157894737,4.27393650269984,7.73626465918886
99,18,defect,1.4210526315789473,,
99,19,defect,1.4210526315789473,3.694140969503111,7.090746810532353
